"QuestionnaireAllocation","Acronym","DSRound"
470884,"EVN",12
470886,"EVN",12
470887,"EVN",12
470893,"EVN",12
470899,"EVN",12
470911,"EVN",12
470917,"EVN",12
470919,"EVN",12
470925,"EVN",12
470930,"EVN",12
470931,"EVN",12
470932,"EVN",12
470933,"EVN",12
470934,"EVN",12
470935,"EVN",12
470948,"EVN",12
470949,"EVN",12
470951,"EVN",12
470952,"EVN",12
470959,"EVN",12
470960,"EVN",12
470961,"EVN",12
470967,"EVN",12
470973,"EVN",12
470976,"EVN",12
470977,"EVN",12
470983,"EVN",12
470988,"EVN",12
470994,"EVN",12
470996,"EVN",12
471006,"EVN",12
471008,"EVN",12
471009,"EVN",12
471014,"EVN",12
471015,"EVN",12
517661,"BMF",103
471639,"MGN",12
471640,"MGN",12
471641,"MGN",12
471671,"MGN",12
471678,"MGN",13
471683,"MGN",13
471702,"MGN",13
471706,"MGN",12
471710,"MGN",12
471737,"MGN",12
471751,"MGN",12
471770,"MGN",12
471774,"MGN",12
471775,"MGN",12
471811,"MGN",12
471886,"MGN",12
471893,"MGN",12
471897,"MGN",12
471920,"MGN",12
471927,"MGN",12
241449,"BMF",102
241457,"BMF",102
241865,"BMF",102
241867,"BMF",102
241945,"BMF",102
242001,"BMF",102
242169,"BMF",102
80255,"BMF",101
80256,"BMF",101
121035,"WGH",101
241465,"BMF",102
241508,"BMF",102
241531,"BMF",102
241533,"BMF",102
241536,"BMF",102
241609,"BMF",102
242078,"BMF",102
242080,"BMF",102
242083,"BMF",102
559929,"WGH",103
559930,"WGH",103
559931,"WGH",103
517577,"BMF",103
517578,"BMF",103
517579,"BMF",103
517581,"BMF",103
517583,"BMF",103
517808,"BMF",103
517809,"BMF",103
121950,"WGH",101
121952,"WGH",101
122918,"WGH",101
122919,"WGH",101
518279,"BMF",103
518287,"BMF",103
518288,"BMF",103
518326,"BMF",103
518331,"BMF",103
518379,"BMF",103
518548,"BMF",103
518550,"BMF",103
518551,"BMF",103
85409,"BMF",101
86276,"BMF",101
87139,"BMF",101
516332,"BMF",103
516333,"BMF",103
516334,"BMF",103
516335,"BMF",103
516468,"BMF",103
516471,"BMF",103
516474,"BMF",103
516475,"BMF",103
516476,"BMF",103
516482,"BMF",103
516483,"BMF",103
516485,"BMF",103
516486,"BMF",103
516490,"BMF",103
516491,"BMF",103
516492,"BMF",103
241519,"BMF",102
241559,"BMF",102
241561,"BMF",102
241562,"BMF",102
241563,"BMF",102
241693,"BMF",102
241694,"BMF",102
241695,"BMF",102
241696,"BMF",102
241977,"BMF",102
241981,"BMF",102
241983,"BMF",102
241985,"BMF",102
241986,"BMF",102
104524,"MGH",101
96758,"BMF",101
74904,"BMF",101
74905,"BMF",101
517043,"BMF",103
517044,"BMF",103
517045,"BMF",103
517052,"BMF",103
517218,"BMF",103
517221,"BMF",103
517222,"BMF",103
517230,"BMF",103
559662,"WGH",103
559668,"WGH",103
559669,"WGH",103
559670,"WGH",103
559792,"WGH",103
559812,"WGH",103
559813,"WGH",103
559814,"WGH",103
559815,"WGH",103
115614,"WGH",101
517249,"BMF",103
517251,"BMF",103
517252,"BMF",103
517403,"BMF",103
517404,"BMF",103
517406,"BMF",103
517407,"BMF",103
517408,"BMF",103
517618,"BMF",103
517655,"BMF",103
517656,"BMF",103
517657,"BMF",103
517684,"BMF",103
517685,"BMF",103
517690,"BMF",103
517830,"BMF",103
517243,"BMF",103
98198,"BMF",101
98199,"BMF",101
98200,"BMF",101
98201,"BMF",101
98202,"BMF",101
98216,"BMF",101
98218,"BMF",101
98219,"BMF",101
98220,"BMF",101
98257,"BMF",101
98259,"BMF",101
98299,"BMF",101
98301,"BMF",101
119353,"WGH",101
119354,"WGH",101
119853,"WGH",101
119862,"WGH",101
119864,"WGH",101
119885,"WGH",101
121064,"WGH",101
121065,"WGH",101
121354,"WGH",101
121355,"WGH",101
121693,"WGH",101
121694,"WGH",101
241858,"BMF",102
242113,"BMF",102
242114,"BMF",102
242115,"BMF",102
242404,"BMF",102
242405,"BMF",102
151472,"CTF",101
151583,"CTF",101
472093,"HHU2",12
472094,"HHU2",12
472095,"HHU2",12
472096,"HHU2",12
472097,"HHU2",12
472098,"HHU2",12
472099,"HHU2",12
472100,"HHU2",12
472101,"HHU2",12
472102,"HHU2",12
472103,"HHU2",12
472104,"HHU2",12
472105,"HHU2",12
472106,"HHU2",12
472107,"HHU2",12
472108,"HHU2",12
472109,"HHU2",12
472110,"HHU2",12
472111,"HHU2",12
472112,"HHU2",12
472113,"HHU2",12
472114,"HHU2",12
472115,"HHU2",12
472116,"HHU2",12
472117,"HHU2",12
472118,"HHU2",12
472119,"HHU2",12
472120,"HHU2",12
472121,"HHU2",12
472122,"HHU2",12
472123,"HHU2",12
472130,"HHU2",12
472131,"HHU2",12
472151,"HHU2",12
472157,"HHU2",12
472165,"HHU2",12
472166,"HHU2",12
472171,"HHU2",12
472179,"HHU2",12
559950,"WGH",103
559951,"WGH",103
559952,"WGH",103
559969,"WGH",103
560065,"WGH",103
560066,"WGH",103
560067,"WGH",103
560088,"WGH",103
560167,"WGH",103
84300,"BMF",101
516371,"BMF",103
516444,"BMF",103
516446,"BMF",103
516447,"BMF",103
241510,"BMF",102
241769,"BMF",102
241770,"BMF",102
241771,"BMF",102
241795,"BMF",102
517605,"BMF",103
517606,"BMF",103
517608,"BMF",103
517609,"BMF",103
517610,"BMF",103
116471,"WGH",101
116473,"WGH",101
120519,"WGH",101
120520,"WGH",101
120521,"WGH",101
121296,"WGH",101
143199,"CTF",101
559993,"WGH",103
560090,"WGH",103
560091,"WGH",103
560092,"WGH",103
560095,"WGH",103
560099,"WGH",103
560118,"WGH",103
560197,"WGH",103
560198,"WGH",103
560362,"WGH",103
560414,"WGH",103
125639,"WGH",101
125795,"WGH",101
126781,"WGH",101
517922,"BMF",103
518043,"BMF",103
518045,"BMF",103
518048,"BMF",103
518049,"BMF",103
518050,"BMF",103
518149,"BMF",103
518151,"BMF",103
242396,"BMF",102
242397,"BMF",102
242576,"BMF",102
242837,"BMF",102
560586,"WGH",103
560589,"WGH",103
560667,"WGH",103
560669,"WGH",103
560671,"WGH",103
560708,"WGH",103
560710,"WGH",103
560711,"WGH",103
560714,"WGH",103
560723,"WGH",103
560849,"WGH",103
518811,"BMF",103
518813,"BMF",103
518845,"BMF",103
518846,"BMF",103
518847,"BMF",103
518854,"BMF",103
110523,"MGH",101
111153,"MGH",101
111154,"MGH",101
559688,"WGH",103
559692,"WGH",103
559693,"WGH",103
559694,"WGH",103
559696,"WGH",103
559703,"WGH",103
559708,"WGH",103
559715,"WGH",103
242190,"BMF",102
242196,"BMF",102
143239,"CTF",101
147643,"CTF",101
472242,"HHU2",12
472243,"HHU2",12
472271,"HHU2",12
472272,"HHU2",12
559875,"WGH",103
311999,"HHR2",11
312032,"HHR2",11
560039,"WGH",103
560139,"WGH",103
560140,"WGH",103
560141,"WGH",103
560143,"WGH",103
560185,"WGH",103
517938,"BMF",103
517939,"BMF",103
517941,"BMF",103
517943,"BMF",103
517944,"BMF",103
517954,"BMF",103
517956,"BMF",103
517967,"BMF",103
517983,"BMF",103
517986,"BMF",103
517988,"BMF",103
518083,"BMF",103
518084,"BMF",103
518085,"BMF",103
518086,"BMF",103
518087,"BMF",103
518088,"BMF",103
471566,"EVN",12
120547,"WGH",101
120548,"WGH",101
120549,"WGH",101
122927,"WGH",101
122928,"WGH",101
646256,"EVN",12
646260,"EVN",12
646301,"EVN",12
646312,"EVN",12
646318,"EVN",12
471027,"EVN",12
471028,"EVN",12
471330,"EVN",12
471332,"EVN",12
471336,"EVN",12
471340,"EVN",12
471341,"EVN",12
471342,"EVN",12
471345,"EVN",12
471353,"EVN",12
471357,"EVN",12
471362,"EVN",12
471363,"EVN",12
471365,"EVN",12
471372,"EVN",12
471377,"EVN",12
471378,"EVN",12
471386,"EVN",12
471388,"EVN",12
471389,"EVN",12
471396,"EVN",12
471402,"EVN",12
471406,"EVN",12
241796,"BMF",102
241797,"BMF",102
241943,"BMF",102
242206,"BMF",102
242242,"BMF",102
516608,"BMF",103
516610,"BMF",103
516773,"BMF",103
516777,"BMF",103
516778,"BMF",103
516779,"BMF",103
516780,"BMF",103
516786,"BMF",103
516802,"BMF",103
516803,"BMF",103
516810,"BMF",103
516811,"BMF",103
516876,"BMF",103
516877,"BMF",103
516878,"BMF",103
516880,"BMF",103
516883,"BMF",103
516885,"BMF",103
517027,"BMF",103
517171,"BMF",103
517175,"BMF",103
517176,"BMF",103
111933,"MGH",101
59280,"HHU2",11
59281,"HHU2",11
59405,"HHU2",11
59406,"HHU2",11
59407,"HHU2",11
59408,"HHU2",11
59409,"HHU2",11
59410,"HHU2",11
59411,"HHU2",11
59412,"HHU2",11
59413,"HHU2",11
59461,"HHU2",11
59465,"HHU2",11
59499,"HHU2",11
59500,"HHU2",11
59501,"HHU2",11
59503,"HHU2",11
59504,"HHU2",11
59505,"HHU2",11
59506,"HHU2",11
59507,"HHU2",11
59508,"HHU2",11
59509,"HHU2",11
59510,"HHU2",11
59511,"HHU2",11
59512,"HHU2",11
79351,"BMF",101
79352,"BMF",101
517704,"BMF",103
119728,"WGH",101
560064,"WGH",103
242307,"BMF",102
242308,"BMF",102
242309,"BMF",102
518001,"BMF",103
518003,"BMF",103
518062,"BMF",103
518167,"BMF",103
518170,"BMF",103
141891,"CTF",101
141894,"CTF",101
141895,"CTF",101
559995,"WGH",103
560128,"WGH",103
560129,"WGH",103
560182,"WGH",103
560183,"WGH",103
560184,"WGH",103
560321,"WGH",103
560482,"WGH",103
560483,"WGH",103
560488,"WGH",103
560559,"WGH",103
126873,"WGH",101
126874,"WGH",101
126876,"WGH",101
517683,"BMF",103
517686,"BMF",103
517687,"BMF",103
517744,"BMF",103
517746,"BMF",103
517825,"BMF",103
517826,"BMF",103
517827,"BMF",103
517878,"BMF",103
517879,"BMF",103
517880,"BMF",103
518070,"BMF",103
518071,"BMF",103
518175,"BMF",103
518178,"BMF",103
518374,"BMF",103
518375,"BMF",103
518466,"BMF",103
518468,"BMF",103
518470,"BMF",103
518474,"BMF",103
242412,"BMF",102
242501,"BMF",102
242502,"BMF",102
242545,"BMF",102
242559,"BMF",102
242670,"BMF",102
242671,"BMF",102
119242,"WGH",101
119855,"WGH",101
121069,"WGH",101
241525,"BMF",102
241537,"BMF",102
242259,"BMF",102
242263,"BMF",102
242265,"BMF",102
242266,"BMF",102
242267,"BMF",102
517293,"BMF",103
517296,"BMF",103
517298,"BMF",103
517522,"BMF",103
517524,"BMF",103
517525,"BMF",103
517668,"BMF",103
517669,"BMF",103
517673,"BMF",103
517676,"BMF",103
517678,"BMF",103
645682,"HHU2",12
645691,"HHU2",12
645692,"HHU2",12
241476,"BMF",102
241478,"BMF",102
241703,"BMF",102
241704,"BMF",102
241861,"BMF",102
242042,"BMF",102
242075,"BMF",102
242081,"BMF",102
242082,"BMF",102
242174,"BMF",102
117468,"WGH",101
117469,"WGH",101
117470,"WGH",101
117471,"WGH",101
117593,"WGH",101
118527,"WGH",101
242411,"BMF",102
242413,"BMF",102
242489,"BMF",102
242490,"BMF",102
242493,"BMF",102
242550,"BMF",102
242551,"BMF",102
242553,"BMF",102
242610,"BMF",102
242616,"BMF",102
242619,"BMF",102
242704,"BMF",102
242705,"BMF",102
242710,"BMF",102
242712,"BMF",102
242714,"BMF",102
242716,"BMF",102
242717,"BMF",102
242751,"BMF",102
242842,"BMF",102
242843,"BMF",102
242859,"BMF",102
242861,"BMF",102
242863,"BMF",102
242865,"BMF",102
242866,"BMF",102
137290,"CTF",101
560290,"WGH",103
560291,"WGH",103
560292,"WGH",103
560342,"WGH",103
560427,"WGH",103
560429,"WGH",103
560441,"WGH",103
560442,"WGH",103
560443,"WGH",103
518103,"BMF",103
518104,"BMF",103
518105,"BMF",103
518107,"BMF",103
518261,"BMF",103
518262,"BMF",103
518263,"BMF",103
124594,"WGH",101
124595,"WGH",101
518653,"BMF",103
645663,"HHU2",12
645664,"HHU2",12
645665,"HHU2",12
645666,"HHU2",12
645667,"HHU2",12
645673,"HHU2",12
645674,"HHU2",12
139318,"CTF",101
147030,"CTF",101
560203,"WGH",103
560204,"WGH",103
560205,"WGH",103
560206,"WGH",103
560389,"WGH",103
560390,"WGH",103
560405,"WGH",103
560406,"WGH",103
560409,"WGH",103
560410,"WGH",103
560458,"WGH",103
122732,"WGH",101
124763,"WGH",101
125272,"WGH",101
126481,"WGH",101
126482,"WGH",101
517835,"BMF",103
517836,"BMF",103
517837,"BMF",103
517915,"BMF",103
517918,"BMF",103
517923,"BMF",103
517924,"BMF",103
518380,"BMF",103
518381,"BMF",103
518382,"BMF",103
518384,"BMF",103
518386,"BMF",103
518389,"BMF",103
518390,"BMF",103
518394,"BMF",103
518501,"BMF",103
518727,"BMF",103
518728,"BMF",103
242362,"BMF",102
242532,"BMF",102
242533,"BMF",102
242534,"BMF",102
243064,"BMF",102
560706,"WGH",103
560707,"WGH",103
560985,"WGH",103
518773,"BMF",103
518774,"BMF",103
518775,"BMF",103
518776,"BMF",103
518777,"BMF",103
518778,"BMF",103
518887,"BMF",103
518893,"BMF",103
519094,"BMF",103
519112,"BMF",103
519114,"BMF",103
519116,"BMF",103
519118,"BMF",103
243172,"BMF",102
243176,"BMF",102
243177,"BMF",102
243182,"BMF",102
243183,"BMF",102
472575,"HSE3",12
243601,"BMF",102
518245,"BMF",103
518246,"BMF",103
518247,"BMF",103
518253,"BMF",103
518254,"BMF",103
518255,"BMF",103
518304,"BMF",103
518305,"BMF",103
518308,"BMF",103
518310,"BMF",103
122265,"WGH",101
123247,"WGH",101
123248,"WGH",101
124178,"WGH",101
124179,"WGH",101
124249,"WGH",101
124583,"WGH",101
124584,"WGH",101
125224,"WGH",101
125234,"WGH",101
80849,"BMF",101
80850,"BMF",101
80851,"BMF",101
242500,"BMF",102
242542,"BMF",102
242647,"BMF",102
242648,"BMF",102
242649,"BMF",102
242652,"BMF",102
242943,"BMF",102
243074,"BMF",102
243075,"BMF",102
243313,"BMF",102
243314,"BMF",102
243317,"BMF",102
243324,"BMF",102
243387,"BMF",102
243388,"BMF",102
243390,"BMF",102
243432,"BMF",102
243433,"BMF",102
518725,"BMF",103
560794,"WGH",103
560795,"WGH",103
560796,"WGH",103
560831,"WGH",103
560832,"WGH",103
560843,"WGH",103
560844,"WGH",103
561004,"WGH",103
561005,"WGH",103
561007,"WGH",103
561009,"WGH",103
243434,"BMF",102
243435,"BMF",102
243438,"BMF",102
243439,"BMF",102
472616,"HSE3",12
472773,"HSE3",12
472790,"HSE3",12
472791,"HSE3",12
472792,"HSE3",12
472803,"HSE3",12
472805,"HSE3",12
472806,"HSE3",12
472866,"HSE3",12
472885,"HSE3",12
472912,"HSE3",12
561251,"WGH",103
561252,"WGH",103
561253,"WGH",103
115732,"WGH",101
115813,"WGH",101
115814,"WGH",101
517519,"BMF",103
517520,"BMF",103
517521,"BMF",103
645617,"HHU2",12
645632,"HHU2",12
645633,"HHU2",12
645657,"HHU2",12
645683,"HHU2",12
645684,"HHU2",12
645685,"HHU2",12
645686,"HHU2",12
645687,"HHU2",12
645688,"HHU2",12
645689,"HHU2",12
645690,"HHU2",12
645693,"HHU2",12
645694,"HHU2",12
645695,"HHU2",12
645696,"HHU2",12
241994,"BMF",102
242170,"BMF",102
242171,"BMF",102
242172,"BMF",102
242173,"BMF",102
242210,"BMF",102
242214,"BMF",102
242231,"BMF",102
242232,"BMF",102
242233,"BMF",102
242234,"BMF",102
242481,"BMF",102
242482,"BMF",102
242483,"BMF",102
242484,"BMF",102
242485,"BMF",102
242681,"BMF",102
242685,"BMF",102
560077,"WGH",103
560078,"WGH",103
560080,"WGH",103
117528,"WGH",101
117529,"WGH",101
118420,"WGH",101
120311,"WGH",101
122157,"WGH",101
122158,"WGH",101
122159,"WGH",101
122247,"WGH",101
517881,"BMF",103
517882,"BMF",103
517885,"BMF",103
517886,"BMF",103
517888,"BMF",103
517890,"BMF",103
471407,"EVN",12
471408,"EVN",12
471409,"EVN",12
471411,"EVN",12
471412,"EVN",12
471414,"EVN",12
471419,"EVN",12
471422,"EVN",12
471433,"EVN",12
471434,"EVN",12
471630,"MGN",12
471633,"MGN",12
471634,"MGN",12
471635,"MGN",12
471643,"MGN",12
471647,"MGN",12
471650,"MGN",12
471651,"MGN",12
471666,"MGN",12
471667,"MGN",13
471672,"MGN",12
471686,"MGN",12
471687,"MGN",12
471698,"MGN",12
471699,"MGN",12
471700,"MGN",12
471701,"MGN",12
471718,"MGN",12
471721,"MGN",12
471730,"MGN",12
471731,"MGN",12
471740,"MGN",12
471746,"MGN",12
471748,"MGN",12
471749,"MGN",12
471753,"MGN",12
471757,"MGN",13
471759,"MGN",12
471761,"MGN",12
471762,"MGN",12
471763,"MGN",12
471764,"MGN",12
471765,"MGN",12
471769,"MGN",12
471789,"MGN",12
471801,"MGN",12
471813,"MGN",12
471815,"MGN",12
471827,"MGN",12
471840,"MGN",12
471844,"MGN",12
471845,"MGN",12
471846,"MGN",12
471851,"MGN",12
471854,"MGN",12
471858,"MGN",12
471860,"MGN",12
471861,"MGN",12
471435,"EVN",12
471436,"EVN",12
471437,"EVN",12
471438,"EVN",12
471439,"EVN",12
471440,"EVN",12
471441,"EVN",12
471442,"EVN",12
471443,"EVN",12
471444,"EVN",12
471445,"EVN",12
471446,"EVN",12
471447,"EVN",12
471448,"EVN",12
518171,"BMF",103
518174,"BMF",103
518176,"BMF",103
518177,"BMF",103
518179,"BMF",103
121658,"WGH",101
242728,"BMF",102
242729,"BMF",102
242730,"BMF",102
242732,"BMF",102
242733,"BMF",102
242954,"BMF",102
242956,"BMF",102
242958,"BMF",102
242964,"BMF",102
242965,"BMF",102
518434,"BMF",103
518435,"BMF",103
518436,"BMF",103
518437,"BMF",103
518438,"BMF",103
518439,"BMF",103
518440,"BMF",103
518441,"BMF",103
518442,"BMF",103
518443,"BMF",103
518444,"BMF",103
518544,"BMF",103
518545,"BMF",103
518859,"BMF",103
518860,"BMF",103
518861,"BMF",103
561073,"WGH",103
561075,"WGH",103
561076,"WGH",103
561080,"WGH",103
561087,"WGH",103
561088,"WGH",103
561089,"WGH",103
561090,"WGH",103
561091,"WGH",103
561092,"WGH",103
561196,"WGH",103
561197,"WGH",103
243511,"BMF",102
243512,"BMF",102
472668,"HSE3",12
472738,"HSE3",12
472746,"HSE3",12
472764,"HSE3",12
472785,"HSE3",12
167587,"HHU2",11
167588,"HHU2",11
167589,"HHU2",11
167590,"HHU2",11
167591,"HHU2",11
167592,"HHU2",11
167593,"HHU2",11
167594,"HHU2",11
167595,"HHU2",11
167596,"HHU2",11
561219,"WGH",103
561220,"WGH",103
561232,"WGH",103
167597,"HHU2",11
167598,"HHU2",11
75464,"BMF",101
75465,"BMF",101
75507,"BMF",101
75508,"BMF",101
75509,"BMF",101
75510,"BMF",101
75511,"BMF",101
77617,"BMF",101
110105,"MGH",101
110106,"MGH",101
110107,"MGH",101
111116,"MGH",101
559686,"WGH",103
559807,"WGH",103
559821,"WGH",103
559823,"WGH",103
559862,"WGH",103
559868,"WGH",103
559869,"WGH",103
559870,"WGH",103
559871,"WGH",103
112943,"WGH",101
112944,"WGH",101
112946,"WGH",101
112947,"WGH",101
112949,"WGH",101
117377,"WGH",101
517658,"BMF",103
517659,"BMF",103
517765,"BMF",103
517767,"BMF",103
517771,"BMF",103
517772,"BMF",103
121504,"WGH",101
121505,"WGH",101
121655,"WGH",101
121656,"WGH",101
122031,"WGH",101
123302,"WGH",101
559970,"WGH",103
559971,"WGH",103
559972,"WGH",103
559973,"WGH",103
559974,"WGH",103
560173,"WGH",103
560174,"WGH",103
560176,"WGH",103
560177,"WGH",103
560178,"WGH",103
560186,"WGH",103
560187,"WGH",103
560293,"WGH",103
242429,"BMF",102
242431,"BMF",102
242433,"BMF",102
242435,"BMF",102
242438,"BMF",102
242439,"BMF",102
242440,"BMF",102
242535,"BMF",102
242536,"BMF",102
242537,"BMF",102
242604,"BMF",102
242696,"BMF",102
73543,"BMF",101
73544,"BMF",101
73545,"BMF",101
73619,"BMF",101
75755,"BMF",101
76480,"BMF",101
76481,"BMF",101
76482,"BMF",101
76483,"BMF",101
559793,"WGH",103
559794,"WGH",103
559795,"WGH",103
559886,"WGH",103
559887,"WGH",103
559888,"WGH",103
559982,"WGH",103
559983,"WGH",103
80192,"BMF",101
80193,"BMF",101
80194,"BMF",101
80195,"BMF",101
114927,"WGH",101
114965,"WGH",101
115357,"WGH",101
115358,"WGH",101
143839,"CTF",101
146991,"CTF",101
517812,"BMF",103
560209,"WGH",103
560210,"WGH",103
560212,"WGH",103
560214,"WGH",103
560215,"WGH",103
560318,"WGH",103
120863,"WGH",101
120869,"WGH",101
122572,"WGH",101
122884,"WGH",101
122885,"WGH",101
122886,"WGH",101
125133,"WGH",101
125581,"WGH",101
125959,"WGH",101
518061,"BMF",103
518063,"BMF",103
518064,"BMF",103
518068,"BMF",103
518130,"BMF",103
518131,"BMF",103
518132,"BMF",103
518135,"BMF",103
518136,"BMF",103
518137,"BMF",103
518138,"BMF",103
518139,"BMF",103
518140,"BMF",103
518426,"BMF",103
518427,"BMF",103
242394,"BMF",102
242418,"BMF",102
242419,"BMF",102
242425,"BMF",102
242473,"BMF",102
518428,"BMF",103
518689,"BMF",103
518755,"BMF",103
518810,"BMF",103
518812,"BMF",103
471449,"EVN",12
471450,"EVN",12
471452,"EVN",12
471453,"EVN",12
471455,"EVN",12
118201,"WGH",101
471458,"EVN",12
471459,"EVN",12
471460,"EVN",12
471461,"EVN",12
471462,"EVN",12
471463,"EVN",12
471464,"EVN",12
471465,"EVN",12
471466,"EVN",12
471467,"EVN",12
471468,"EVN",12
471469,"EVN",12
471470,"EVN",12
471471,"EVN",12
471472,"EVN",12
471473,"EVN",12
471474,"EVN",12
471475,"EVN",12
471476,"EVN",12
471477,"EVN",12
471478,"EVN",12
471479,"EVN",12
471480,"EVN",12
471481,"EVN",12
471482,"EVN",12
471483,"EVN",12
471484,"EVN",12
471485,"EVN",12
471486,"EVN",12
471487,"EVN",12
471488,"EVN",12
471489,"EVN",12
471490,"EVN",12
471491,"EVN",12
471492,"EVN",12
471493,"EVN",12
471494,"EVN",12
471498,"EVN",12
471502,"EVN",12
471509,"EVN",12
471510,"EVN",12
471511,"EVN",12
471512,"EVN",12
471513,"EVN",12
471514,"EVN",12
471515,"EVN",12
471516,"EVN",12
471517,"EVN",12
517339,"BMF",103
517342,"BMF",103
517798,"BMF",103
517804,"BMF",103
471518,"EVN",12
471519,"EVN",12
242069,"BMF",102
242087,"BMF",102
242092,"BMF",102
242094,"BMF",102
242374,"BMF",102
242375,"BMF",102
242376,"BMF",102
559981,"WGH",103
517666,"BMF",103
517671,"BMF",103
517898,"BMF",103
472143,"HHU2",12
472148,"HHU2",12
472152,"HHU2",12
126444,"WGH",101
517679,"BMF",103
518128,"BMF",103
518129,"BMF",103
518264,"BMF",103
518265,"BMF",103
518267,"BMF",103
518410,"BMF",103
59241,"BSU",11
59242,"BSU",11
59246,"BSU",11
59260,"HHU",11
59261,"HHU",11
59263,"HHU",11
59264,"HHU",11
59266,"HHU",11
59269,"HHU",11
59271,"HHU",11
59274,"HHU",11
59277,"HHU",11
242448,"BMF",102
242455,"BMF",102
242457,"BMF",102
242458,"BMF",102
242460,"BMF",102
242546,"BMF",102
242549,"BMF",102
242609,"BMF",102
560790,"WGH",103
560800,"WGH",103
560845,"WGH",103
560846,"WGH",103
560945,"WGH",103
560949,"WGH",103
560950,"WGH",103
560953,"WGH",103
560956,"WGH",103
560957,"WGH",103
561019,"WGH",103
561020,"WGH",103
561021,"WGH",103
561022,"WGH",103
561023,"WGH",103
561024,"WGH",103
561025,"WGH",103
518962,"BMF",103
472526,"HSE3",12
472650,"HSE3",12
472657,"HSE3",12
472701,"HSE3",12
472770,"HSE3",12
561072,"WGH",103
561107,"WGH",103
167576,"HHU2",11
167577,"HHU2",11
167578,"HHU2",11
167579,"HHU2",11
167580,"HHU2",11
167581,"HHU2",11
167582,"HHU2",11
167583,"HHU2",11
167584,"HHU2",11
167585,"HHU2",11
167586,"HHU2",11
517899,"BMF",103
517900,"BMF",103
517901,"BMF",103
517902,"BMF",103
517905,"BMF",103
517907,"BMF",103
517910,"BMF",103
517913,"BMF",103
124196,"WGH",101
124197,"WGH",101
646261,"EVN",12
646271,"EVN",12
646288,"EVN",12
646299,"EVN",12
646300,"EVN",12
646317,"EVN",12
646319,"EVN",12
646358,"EVN",12
646380,"EVN",12
646390,"EVN",12
646406,"EVN",12
646415,"EVN",12
646455,"EVN",12
646461,"EVN",12
646482,"EVN",12
646497,"EVN",12
646534,"EVN",12
646554,"EVN",12
646564,"EVN",12
517975,"BMF",103
517976,"BMF",103
518108,"BMF",103
518109,"BMF",103
518110,"BMF",103
518364,"BMF",103
518557,"BMF",103
242556,"BMF",102
242760,"BMF",102
242763,"BMF",102
242924,"BMF",102
242925,"BMF",102
242926,"BMF",102
242927,"BMF",102
242936,"BMF",102
243028,"BMF",102
243029,"BMF",102
243035,"BMF",102
243036,"BMF",102
560322,"WGH",103
560323,"WGH",103
560338,"WGH",103
560355,"WGH",103
560356,"WGH",103
560495,"WGH",103
560524,"WGH",103
560525,"WGH",103
560626,"WGH",103
560627,"WGH",103
560628,"WGH",103
560725,"WGH",103
560727,"WGH",103
646600,"EVN",12
646606,"EVN",12
646607,"EVN",12
646609,"EVN",12
646611,"EVN",12
646612,"EVN",12
646615,"EVN",12
646617,"EVN",12
646618,"EVN",12
646623,"EVN",12
646624,"EVN",12
646625,"EVN",12
646628,"EVN",12
646631,"EVN",12
646650,"EVN",12
646657,"EVN",12
646660,"EVN",12
646662,"EVN",12
646668,"EVN",12
646686,"EVN",12
646689,"EVN",12
646690,"EVN",12
646691,"EVN",12
646694,"EVN",12
646695,"EVN",12
518446,"BMF",103
518456,"BMF",103
518457,"BMF",103
518458,"BMF",103
59528,"BSU",11
59531,"BSU",11
59539,"HHU",11
59541,"HHU",11
647162,"IDR",12
242202,"BMF",102
242204,"BMF",102
242906,"BMF",102
242907,"BMF",102
242908,"BMF",102
243098,"BMF",102
243101,"BMF",102
243103,"BMF",102
243104,"BMF",102
243131,"BMF",102
646697,"EVN",12
646706,"EVN",12
646707,"EVN",12
646712,"EVN",12
646713,"EVN",12
646722,"EVN",12
646725,"EVN",12
646726,"EVN",12
646727,"EVN",12
646728,"EVN",12
646730,"EVN",12
646743,"EVN",12
646747,"EVN",12
646748,"EVN",12
646749,"EVN",12
646750,"EVN",12
646755,"EVN",12
646756,"EVN",12
646757,"EVN",12
646758,"EVN",12
646759,"EVN",12
646761,"EVN",12
646763,"EVN",12
646767,"EVN",12
646773,"EVN",12
646776,"EVN",12
646777,"EVN",12
646778,"EVN",12
646791,"EVN",12
646794,"EVN",12
646795,"EVN",12
646799,"EVN",12
646336,"EVN",12
646339,"EVN",12
646340,"EVN",12
646345,"EVN",12
646347,"EVN",12
646356,"EVN",12
646370,"EVN",12
646381,"EVN",12
646409,"EVN",12
646410,"EVN",12
646419,"EVN",12
646430,"EVN",12
646434,"EVN",12
646465,"EVN",12
646477,"EVN",12
646489,"EVN",12
646498,"EVN",12
646499,"EVN",12
646511,"EVN",12
646533,"EVN",12
646535,"EVN",12
646573,"EVN",12
646586,"EVN",12
646589,"EVN",12
646604,"EVN",12
646626,"EVN",12
646637,"EVN",12
646652,"EVN",12
646653,"EVN",12
646664,"EVN",12
646666,"EVN",12
646669,"EVN",12
646670,"EVN",12
646674,"EVN",12
646681,"EVN",12
646742,"EVN",12
646772,"EVN",12
646775,"EVN",12
646796,"EVN",12
646798,"EVN",12
646810,"EVN",12
646811,"EVN",12
646817,"EVN",12
646851,"EVN",12
646854,"HHR2",12
